Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         16              380                      68000           305556          212651          

320X180         17              1469                     69000           846596          982748          

320X180         18              536                      76000           606374          365749          

320X180         19              649                      77000           325119          647603          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               663                      0               692842          348024          

320X180         2               2204                     3000            1417753         1439632         

320X180         3               1460                     12000           1087924         1043364         

320X180         4               1065                     17000           965073          956718          

320X180         5               920                      20000           682937          853443          

320X180         6               841                      23000           527184          491931          

320X180         7               2273                     26000           1667019         1403956         

320X180         8               2423                     36000           1971144         1681977         

320X180         9               480                      46000           235808          241654          

320X180         10              1561                     49000           1411644         1084325         

320X180         11              826                      56000           426714          444966          

320X180         12              341                      60000           309296          177759          

320X180         13              239                      62000           257945          227011          

320X180         14              782                      63000           571392          716433          

320X180         15              374                      66000           272500          281725          

320X180         16              368                      68000           305556          212651          

320X180         17              1422                     69000           846596          982748          

320X180         18              523                      76000           606374          365749          

320X180         19              637                      77000           325119          647603          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               637                      0               692842          348024          

320X180         2               2123                     3000            1417753         1439632         

320X180         3               1409                     12000           1087924         1043364         

320X180         4               1036                     17000           965073          956718          

320X180         5               911                      20000           682937          853443          

320X180         6               831                      23000           527184          491931          

320X180         7               2240                     26000           1667019         1403956         

320X180         8               2326                     36000           1971144         1681977         

320X180         9               456                      46000           235808          241654          

320X180         10              1499                     49000           1411644         1084325         

320X180         11              808                      56000           426714          444966          

320X180         12              339                      60000           309296          177759          

320X180         13              234                      62000           257945          227011          

320X180         14              769                      63000           571392          716433          

320X180         15              371                      66000           272500          281725          

320X180         16              370                      68000           305556          212651          

320X180         17              1411                     69000           846596          982748          

320X180         18              528                      76000           606374          365749          

320X180         19              844                      77000           325119          647603          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               639                      0               692842          348024          

320X180         2               2128                     3000            1417753         1439632         

320X180         3               1426                     12000           1087924         1043364         

320X180         4               1046                     17000           965073          956718          

320X180         5               916                      20000           682937          853443          

320X180         6               838                      23000           527184          491931          

320X180         7               2229                     26000           1667019         1403956         

320X180         8               2318                     36000           1971144         1681977         

320X180         9               465                      46000           235808          241654          

320X180         10              1537                     49000           1411644         1084325         

320X180         11              812                      56000           426714          444966          

320X180         12              341                      60000           309296          177759          

320X180         13              245                      62000           257945          227011          

320X180         14              768                      63000           571392          716433          

320X180         15              375                      66000           272500          281725          

320X180         16              377                      68000           305556          212651          

320X180         17              1407                     69000           846596          982748          

320X180         18              527                      76000           606374          365749          

320X180         19              647                      77000           325119          647603          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               644                      0               692842          348024          

320X180         2               2149                     3000            1417753         1439632         

320X180         3               1432                     12000           1087924         1043364         

320X180         4               1038                     17000           965073          956718          

320X180         5               905                      20000           682937          853443          

320X180         6               835                      23000           527184          491931          

320X180         7               2235                     26000           1667019         1403956         

320X180         8               2314                     36000           1971144         1681977         

320X180         9               450                      46000           235808          241654          

320X180         10              1504                     49000           1411644         1084325         

320X180         11              816                      56000           426714          444966          

320X180         12              329                      60000           309296          177759          

320X180         13              234                      62000           257945          227011          

320X180         14              757                      63000           571392          716433          

320X180         15              367                      66000           272500          281725          

320X180         16              371                      68000           305556          212651          

320X180         17              1392                     69000           846596          982748          

320X180         18              510                      76000           606374          365749          

320X180         19              628                      77000           325119          647603          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               638                      0               692842          348024          

320X180         2               2091                     3000            1417753         1439632         

320X180         3               1393                     12000           1087924         1043364         

320X180         4               1031                     17000           965073          956718          

320X180         5               903                      20000           682937          853443          

320X180         6               824                      23000           527184          491931          

320X180         7               2121                     26000           1667019         1403956         

320X180         8               2225                     36000           1971144         1681977         

320X180         9               450                      46000           235808          241654          

320X180         10              1384                     49000           1411644         1084325         

320X180         11              741                      56000           426714          444966          

320X180         12              316                      60000           309296          177759          

320X180         13              229                      62000           257945          227011          

320X180         14              713                      63000           571392          716433          

320X180         15              346                      66000           272500          281725          

320X180         16              340                      68000           305556          212651          

320X180         17              1305                     69000           846596          982748          

320X180         18              498                      76000           606374          365749          

320X180         19              598                      77000           325119          647603          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               601                      0               692842          348024          

320X180         2               2273                     3000            1417753         1439632         

320X180         3               1368                     12000           1087924         1043364         

320X180         4               1015                     17000           965073          956718          

320X180         5               898                      20000           682937          853443          

320X180         6               827                      23000           527184          491931          

320X180         7               2149                     26000           1667019         1403956         

320X180         8               2196                     36000           1971144         1681977         

320X180         9               434                      46000           235808          241654          

320X180         10              1411                     49000           1411644         1084325         

320X180         11              752                      56000           426714          444966          

320X180         12              313                      60000           309296          177759          

320X180         13              224                      62000           257945          227011          

320X180         14              745                      63000           571392          716433          

320X180         15              359                      66000           272500          281725          

320X180         16              357                      68000           305556          212651          

320X180         17              1351                     69000           846596          982748          

320X180         18              493                      76000           606374          365749          

320X180         19              584                      77000           325119          647603          

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               601                      0               692842          348024          

320X180         2               2000                     3000            1417753         1439632         

320X180         3               1355                     12000           1087924         1043364         

320X180         4               979                      17000           965073          956718          

320X180         5               857                      20000           682937          853443          

320X180         6               790                      23000           527184          491931          

320X180         7               2124                     26000           1667019         1403956         

320X180         8               2231                     36000           1971144         1681977         

320X180         9               439                      46000           235808          241654          

320X180         10              1433                     49000           1411644         1084325         

320X180         11              779                      56000           426714          444966          

320X180         12              324                      60000           309296          177759          

320X180         13              225                      62000           257945          227011          

320X180         14              735                      63000           571392          716433          

320X180         15              357                      66000           272500          281725          

320X180         16              341                      68000           305556          212651          

320X180         17              1367                     69000           846596          982748          

320X180         18              506                      76000           606374          365749          

320X180         19              611                      77000           325119          647603          

