Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         43              340                      79000           129017          136751          

320X180         44              292                      81000           88600           100699          

320X180         45              219                      83000           52344           58739           

320X180         46              312                      84000           211098          67844           

320X180         47              679                      86000           875946          432138          

320X180         48              692                      88000           456097          724786          

320X180         49              912                      90000           381189          989512          

320X180         50              560                      92000           275241          400778          

320X180         51              579                      94000           159211          297499          

320X180         52              546                      96000           149617          284777          

320X180         53              490                      98000           149561          229905          

320X180         54              437                      100000          226508          219386          

320X180         55              504                      102000          329765          346811          

320X180         56              249                      104000          122389          195801          

320X180         57              498                      105000          324116          292815          

320X180         58              936                      107000          376919          672362          

320X180         59              959                      108000          316309          794086          

320X180         60              702                      110000          260456          473066          

320X180         61              821                      112000          417955          506561          

320X180         62              1109                     114000          409756          653439          

320X180         63              927                      116000          347501          560404          

320X180         64              539                      118000          185232          284618          

320X180         65              872                      120000          315772          460586          

320X180         66              861                      122000          274141          452015          

320X180         67              752                      124000          256076          411151          

320X180         68              662                      126000          213985          337828          

320X180         69              543                      128000          198398          260619          

320X180         70              545                      130000          255270          283064          

320X180         71              576                      132000          216398          339834          

320X180         72              286                      134000          121182          142036          

320X180         73              763                      135000          720187          387430          

320X180         74              910                      137000          647845          853873          

320X180         75              884                      139000          646509          732843          

320X180         76              866                      141000          436049          546204          

320X180         77              97                       143000          288             53859           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               390                      0               559300          110886          

320X180         2               637                      2000            463760          310474          

320X180         3               616                      4000            446078          318425          

320X180         4               635                      6000            531405          321026          

320X180         5               660                      8000            454697          392848          

320X180         6               459                      10000           247309          215625          

320X180         7               467                      12000           358423          192253          

320X180         8               325                      14000           258195          210701          

320X180         9               806                      15000           539075          530153          

320X180         10              799                      17000           432662          430294          

320X180         11              743                      19000           464885          318016          

320X180         12              668                      21000           316642          299575          

320X180         13              570                      23000           295292          233878          

320X180         14              517                      25000           174789          227554          

320X180         15              355                      27000           127743          139108          

320X180         16              173                      29000           67966           70075           

320X180         17              403                      30000           164133          203043          

320X180         18              358                      32000           169318          170926          

320X180         19              469                      34000           217121          274763          

320X180         20              524                      36000           231042          327820          

320X180         21              562                      38000           308859          355739          

320X180         22              590                      40000           333274          421731          

320X180         23              536                      42000           231739          415862          

320X180         24              187                      44000           139301          110621          

320X180         25              515                      45000           215682          303805          

320X180         26              435                      47000           153764          302333          

320X180         27              318                      49000           60221           170246          

320X180         28              333                      51000           71315           151910          

320X180         29              430                      53000           424254          225012          

320X180         30              846                      55000           582353          737124          

320X180         31              1080                     57000           1018014         850486          

320X180         32              555                      59000           479808          497530          

320X180         33              922                      60000           1174496         585986          

320X180         34              309                      62000           101063          102345          

320X180         35              164                      64000           101748          15717           

320X180         36              175                      66000           55798           27898           

320X180         37              189                      68000           93361           23756           

320X180         38              259                      70000           255016          90655           

320X180         39              186                      72000           61761           41159           

320X180         40              100                      74000           53304           12835           

320X180         41              292                      75000           159349          61390           

320X180         42              381                      77000           185292          156807          

320X180         43              339                      79000           129017          136751          

320X180         44              286                      81000           88600           100699          

320X180         45              216                      83000           52344           58739           

320X180         46              314                      84000           211098          67844           

320X180         47              686                      86000           875946          432138          

320X180         48              683                      88000           456097          724786          

320X180         49              925                      90000           381189          989512          

320X180         50              567                      92000           275241          400778          

320X180         51              575                      94000           159211          297499          

320X180         52              564                      96000           149617          284777          

320X180         53              504                      98000           149561          229905          

320X180         54              453                      100000          226508          219386          

320X180         55              500                      102000          329765          346811          

320X180         56              250                      104000          122389          195801          

320X180         57              466                      105000          324116          292815          

320X180         58              768                      107000          376919          672362          

320X180         59              942                      108000          316309          794086          

320X180         60              694                      110000          260456          473066          

320X180         61              816                      112000          417955          506561          

320X180         62              1111                     114000          409756          653439          

320X180         63              961                      116000          347501          560404          

320X180         64              540                      118000          185232          284618          

320X180         65              864                      120000          315772          460586          

320X180         66              852                      122000          274141          452015          

320X180         67              774                      124000          256076          411151          

320X180         68              676                      126000          213985          337828          

320X180         69              563                      128000          198398          260619          

320X180         70              558                      130000          255270          283064          

320X180         71              583                      132000          216398          339834          

320X180         72              285                      134000          121182          142036          

320X180         73              774                      135000          720187          387430          

320X180         74              928                      137000          647845          853873          

320X180         75              868                      139000          646509          732843          

320X180         76              853                      141000          436049          546204          

320X180         77              95                       143000          288             53859           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               378                      0               559300          110886          

320X180         2               642                      2000            463760          310474          

320X180         3               629                      4000            446078          318425          

320X180         4               657                      6000            531405          321026          

320X180         5               682                      8000            454697          392848          

320X180         6               519                      10000           247309          215625          

320X180         7               598                      12000           358423          192253          

320X180         8               388                      14000           258195          210701          

320X180         9               838                      15000           539075          530153          

320X180         10              840                      17000           432662          430294          

320X180         11              770                      19000           464885          318016          

320X180         12              683                      21000           316642          299575          

320X180         13              592                      23000           295292          233878          

320X180         14              548                      25000           174789          227554          

320X180         15              373                      27000           127743          139108          

320X180         16              179                      29000           67966           70075           

320X180         17              419                      30000           164133          203043          

320X180         18              373                      32000           169318          170926          

320X180         19              475                      34000           217121          274763          

320X180         20              536                      36000           231042          327820          

320X180         21              569                      38000           308859          355739          

320X180         22              600                      40000           333274          421731          

320X180         23              550                      42000           231739          415862          

320X180         24              191                      44000           139301          110621          

320X180         25              507                      45000           215682          303805          

320X180         26              445                      47000           153764          302333          

320X180         27              322                      49000           60221           170246          

320X180         28              335                      51000           71315           151910          

320X180         29              438                      53000           424254          225012          

320X180         30              842                      55000           582353          737124          

320X180         31              1072                     57000           1018014         850486          

320X180         32              564                      59000           479808          497530          

320X180         33              954                      60000           1174496         585986          

320X180         34              319                      62000           101063          102345          

320X180         35              169                      64000           101748          15717           

320X180         36              175                      66000           55798           27898           

320X180         37              189                      68000           93361           23756           

320X180         38              260                      70000           255016          90655           

320X180         39              192                      72000           61761           41159           

320X180         40              102                      74000           53304           12835           

320X180         41              295                      75000           159349          61390           

320X180         42              383                      77000           185292          156807          

320X180         43              341                      79000           129017          136751          

320X180         44              292                      81000           88600           100699          

320X180         45              216                      83000           52344           58739           

320X180         46              311                      84000           211098          67844           

320X180         47              700                      86000           875946          432138          

320X180         48              710                      88000           456097          724786          

320X180         49              902                      90000           381189          989512          

320X180         50              554                      92000           275241          400778          

320X180         51              582                      94000           159211          297499          

320X180         52              552                      96000           149617          284777          

320X180         53              495                      98000           149561          229905          

320X180         54              445                      100000          226508          219386          

320X180         55              499                      102000          329765          346811          

320X180         56              252                      104000          122389          195801          

320X180         57              475                      105000          324116          292815          

320X180         58              786                      107000          376919          672362          

320X180         59              972                      108000          316309          794086          

