Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      
320X180         8               1916                     15000           1655071         1515781         

320X180         9               1572                     18000           1313744         1199390         

320X180         10              1551                     21000           1714160         1031156         

320X180         11              859                      24000           892156          638854          

320X180         12              957                      26000           825613          876193          

320X180         13              1587                     27000           1312588         1021611         

320X180         14              842                      30000           758019          622853          

320X180         15              1234                     32000           958960          1011888         

320X180         16              1625                     34000           1465413         1330983         

320X180         17              1703                     37000           1664039         1105571         

320X180         18              647                      40000           735085          446070          

320X180         19              893                      41000           1048115         600751          

320X180         20              1647                     42000           1206694         1188486         

320X180         21              1627                     45000           1762060         1053658         

320X180         22              820                      48000           928168          574988          

320X180         23              1024                     50000           1059902         683536          

320X180         24              941                      51000           710174          696452          

320X180         25              793                      53000           528277          593491          

320X180         26              1617                     55000           1414942         1007653         

320X180         27              580                      58000           806880          343387          

320X180         28              641                      59000           715076          420737          

320X180         29              749                      60000           749475          504399          

320X180         30              1301                     61000           1347645         804465          

320X180         31              1010                     63000           975676          680959          

320X180         32              687                      65000           560554          491007          

320X180         33              1693                     66000           1379116         1092206         

320X180         34              563                      69000           402662          408187          

320X180         35              531                      70000           358367          353826          

320X180         36              2100                     71000           1136366         951644          

320X180         37              1457                     74000           1142927         899635          

320X180         38              556                      77000           678286          278144          

320X180         39              1538                     78000           1525855         912848          

320X180         40              1855                     80000           1991764         1158636         

320X180         41              2026                     83000           2112576         1206684         

320X180         42              2032                     86000           2006228         1246651         

320X180         43              1092                     89000           1128067         749741          

320X180         44              1323                     91000           1595312         861428          

320X180         45              825                      93000           924539          591053          

320X180         46              912                      94000           604484          788000          

320X180         47              716                      96000           470157          465533          

320X180         48              1307                     97000           1209446         752787          

320X180         49              1458                     99000           1348802         1128968         

320X180         50              1099                     102000          287033          1089407         

320X180         51              343                      105000          76009           9887            

320X180         52              360                      108000          134186          1780            

320X180         53              226                      111000          9309            17059           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               90                       0               34749           0               

320X180         2               1079                     1000            1370394         457775          

320X180         3               1717                     4000            2008230         1204547         

320X180         4               809                      7000            871293          713926          

320X180         5               1785                     8000            1592383         1801914         

320X180         6               660                      11000           485032          616682          

320X180         7               1703                     12000           1855207         1373579         

320X180         8               1842                     15000           1655071         1515781         

320X180         9               1482                     18000           1313744         1199390         

320X180         10              1437                     21000           1714160         1031156         

320X180         11              807                      24000           892156          638854          

320X180         12              948                      26000           825613          876193          

320X180         13              1578                     27000           1312588         1021611         

320X180         14              858                      30000           758019          622853          

320X180         15              1234                     32000           958960          1011888         

320X180         16              1652                     34000           1465413         1330983         

320X180         17              1712                     37000           1664039         1105571         

320X180         18              651                      40000           735085          446070          

320X180         19              914                      41000           1048115         600751          

320X180         20              1697                     42000           1206694         1188486         

320X180         21              1691                     45000           1762060         1053658         

320X180         22              849                      48000           928168          574988          

320X180         23              1066                     50000           1059902         683536          

320X180         24              966                      51000           710174          696452          

320X180         25              812                      53000           528277          593491          

320X180         26              1623                     55000           1414942         1007653         

320X180         27              588                      58000           806880          343387          

320X180         28              637                      59000           715076          420737          

320X180         29              740                      60000           749475          504399          

320X180         30              1308                     61000           1347645         804465          

320X180         31              1039                     63000           975676          680959          

320X180         32              734                      65000           560554          491007          

320X180         33              1710                     66000           1379116         1092206         

320X180         34              779                      69000           402662          408187          

320X180         35              591                      70000           358367          353826          

320X180         36              1557                     71000           1136366         951644          

320X180         37              1439                     74000           1142927         899635          

320X180         38              547                      77000           678286          278144          

320X180         39              1476                     78000           1525855         912848          

320X180         40              1739                     80000           1991764         1158636         

320X180         41              1903                     83000           2112576         1206684         

320X180         42              2042                     86000           2006228         1246651         

320X180         43              1135                     89000           1128067         749741          

320X180         44              1373                     91000           1595312         861428          

320X180         45              846                      93000           924539          591053          

320X180         46              901                      94000           604484          788000          

320X180         47              709                      96000           470157          465533          

320X180         48              1284                     97000           1209446         752787          

320X180         49              1450                     99000           1348802         1128968         

320X180         50              1092                     102000          287033          1089407         

320X180         51              341                      105000          76009           9887            

320X180         52              355                      108000          134186          1780            

320X180         53              229                      111000          9309            17059           

Resolution      GOP#            TranscodingTime          Pts             InputSize       outputSize      

320X180         1               99                       0               34749           0               

320X180         2               1092                     1000            1370394         457775          

320X180         3               1706                     4000            2008230         1204547         

320X180         4               808                      7000            871293          713926          

320X180         5               1778                     8000            1592383         1801914         

320X180         6               635                      11000           485032          616682          

320X180         7               1684                     12000           1855207         1373579         

320X180         8               1799                     15000           1655071         1515781         

320X180         9               1423                     18000           1313744         1199390         

320X180         10              1387                     21000           1714160         1031156         

320X180         11              791                      24000           892156          638854          

320X180         12              943                      26000           825613          876193          

320X180         13              1522                     27000           1312588         1021611         

320X180         14              825                      30000           758019          622853          

320X180         15              1212                     32000           958960          1011888         

320X180         16              1653                     34000           1465413         1330983         

320X180         17              1676                     37000           1664039         1105571         

320X180         18              658                      40000           735085          446070          

320X180         19              898                      41000           1048115         600751          

